rpm,temperature,load_factor,voltage,current,power_watts,efficiency,motor_temp,anomaly
1089.9,20.8,0.988,225.2,2.215,473.76,83.8,48.0,0
856.0,21.7,0.736,225.9,1.796,385.3,85.6,44.7,0
1261.4,26.4,1.123,226.1,2.571,552.2,85.8,58.2,0
864.8,33.6,0.615,230.0,1.885,411.78,85.4,54.6,0
841.5,38.5,0.627,222.2,1.796,379.19,84.3,58.9,0
434.5,35.1,0.572,223.8,0.943,200.51,82.0,45.7,0
399.5,29.8,1.194,230.7,0.914,200.31,81.7,42.8,0
1299.8,23.0,0.994,229.4,2.681,584.21,82.5,54.1,0
593.4,39.5,1.118,231.0,1.264,277.28,85.1,56.5,0
646.5,29.1,1.379,229.8,1.416,309.09,83.3,47.5,0
1111.8,38.4,1.24,242.6,2.312,532.8,84.2,66.5,0
606.6,32.8,0.962,230.6,1.391,304.75,83.3,50.2,0
1342.5,38.5,1.484,228.1,2.763,598.74,81.1,73.3,0
1085.5,42.7,0.956,230.5,2.287,500.8,84.8,68.3,0
916.9,43.0,0.612,235.1,1.868,417.28,84.1,64.4,0
1257.1,33.4,1.493,229.8,2.583,563.67,84.2,66.4,0
259.5,32.8,0.523,233.4,0.489,108.37,81.5,39.3,0
508.5,26.6,1.05,232.0,1.117,246.09,85.3,41.3,0
758.0,43.4,0.809,228.5,1.573,341.6,87.2,62.6,0
472.4,31.4,1.004,230.6,1.081,236.67,83.2,45.0,0
1092.7,23.2,1.059,238.0,2.282,515.99,86.6,50.0,0
1303.0,30.8,0.74,231.2,2.681,588.97,82.5,63.1,0
708.5,23.2,1.057,225.1,1.423,304.16,84.3,41.1,0
610.6,32.6,1.256,228.4,1.346,292.0,84.3,52.5,0
1353.9,34.0,0.767,219.4,2.747,572.63,81.5,65.3,0
733.8,28.4,0.883,230.7,1.469,321.85,86.4,46.3,0
786.9,21.8,0.768,236.6,1.655,372.03,86.3,42.0,0
622.0,43.6,1.321,223.3,1.291,273.79,86.0,62.7,0
1291.5,39.3,1.225,230.7,2.579,565.33,81.3,72.5,0
882.7,41.0,1.371,234.9,1.94,432.94,85.1,66.1,0
1114.6,29.2,0.67,235.5,2.264,506.39,82.5,55.0,0
1174.2,39.0,0.574,236.4,2.329,523.0,84.6,65.1,0
610.2,32.1,0.619,220.7,1.235,258.97,84.2,48.6,0
720.4,25.0,0.661,232.5,1.463,323.15,85.4,42.3,0
1218.2,23.1,1.033,222.5,2.568,542.81,82.7,51.2,0
635.9,28.6,1.471,225.0,1.291,275.93,83.0,46.8,0
1152.7,23.4,0.857,234.1,2.305,512.59,84.6,49.5,0
1329.2,45.0,1.459,230.8,2.825,619.45,83.2,79.6,0
947.9,21.2,0.538,233.6,1.921,426.45,84.9,42.5,0
1090.0,31.0,1.427,225.4,2.294,491.05,82.0,59.2,0
1166.1,31.3,0.681,237.4,2.373,535.12,84.4,57.6,0
1214.0,27.5,1.412,233.4,2.627,582.65,82.5,59.7,0
674.1,34.3,0.556,234.4,1.346,299.73,85.4,51.2,0
261.5,23.7,1.448,224.6,0.633,135.13,81.6,36.4,0
682.3,39.6,0.701,235.9,1.514,339.3,84.5,56.1,0
1008.5,28.3,0.803,228.4,2.067,448.47,85.1,52.1,0
740.4,34.8,0.991,226.9,1.527,329.32,84.1,54.4,0
1098.8,37.9,0.881,233.1,2.318,513.32,83.9,63.4,0
628.4,42.2,1.168,232.9,1.408,311.45,85.2,60.5,0
961.7,40.9,1.475,225.8,1.998,428.53,86.9,66.6,0
423.7,35.2,1.106,240.3,1.011,230.79,83.5,49.6,0
1099.2,29.7,1.221,239.1,2.292,520.52,84.9,58.3,0
854.8,32.6,0.588,233.0,1.797,397.83,83.8,53.7,0
444.9,39.2,1.128,232.2,1.06,233.73,85.4,54.0,0
550.3,41.9,0.954,231.6,1.229,270.39,83.6,57.9,0
1098.3,22.6,1.386,222.3,2.289,483.19,84.0,50.7,0
779.1,29.6,0.888,230.6,1.599,350.17,85.5,49.6,0
459.2,39.4,1.179,230.5,1.152,252.32,83.1,53.5,0
1360.7,30.8,0.728,227.1,2.749,593.18,82.9,59.9,0
1058.2,28.3,0.759,228.5,2.198,477.14,83.7,53.0,0
1348.6,30.3,0.876,218.1,2.797,579.45,82.8,61.1,0
712.5,35.1,0.804,224.5,1.528,325.94,86.0,54.0,0
770.1,45.0,0.754,234.6,1.729,385.43,85.6,63.2,0
1277.5,32.3,0.55,238.7,2.617,593.4,83.4,63.4,0
830.1,25.2,1.337,225.3,1.747,373.98,87.5,48.0,0
1048.7,24.1,0.564,230.9,2.227,488.61,84.8,47.8,0
502.6,21.1,1.387,235.5,1.089,243.59,84.2,37.5,0
736.1,34.0,0.625,227.4,1.581,341.58,85.3,52.6,0
348.1,33.6,0.565,233.4,0.768,170.25,84.2,43.2,0
447.2,25.1,1.063,229.8,1.019,222.42,86.1,38.4,0
201.1,37.4,1.002,236.0,0.526,117.91,81.2,44.6,0
247.1,38.5,0.991,223.6,0.562,119.41,81.0,49.0,0
1372.7,26.5,1.075,224.5,2.733,582.92,82.9,60.0,0
490.8,28.6,0.787,231.4,0.966,212.33,82.7,42.7,0
996.0,44.8,1.163,230.5,2.003,438.53,84.9,70.3,0
1206.9,29.4,1.002,229.7,2.489,543.13,83.6,58.2,0
860.8,39.0,0.835,232.9,1.685,372.72,84.9,61.2,0
383.8,31.3,1.327,225.3,0.857,183.51,83.2,45.5,0
1073.7,39.8,1.228,223.2,2.255,478.13,82.6,68.6,0
920.3,39.2,0.894,227.5,1.967,425.19,84.0,62.0,0
1077.5,36.7,1.348,228.1,2.284,494.91,85.2,64.8,0
1123.7,41.4,1.42,228.6,2.405,522.22,81.9,71.3,0
1370.5,43.5,1.037,236.3,2.857,641.48,81.7,77.5,0
888.3,34.5,0.715,233.9,1.831,406.69,84.6,57.0,0
610.0,25.9,1.416,232.7,1.311,289.85,82.6,45.2,0
978.2,30.0,0.689,231.1,1.978,434.32,86.4,52.6,0
282.1,39.0,0.548,227.8,0.642,138.96,81.3,46.1,0
1276.9,36.3,0.827,225.7,2.552,547.3,83.3,66.6,0
343.3,24.4,1.227,224.0,0.826,175.7,82.4,35.7,0
593.4,21.3,1.423,226.5,1.231,265.01,83.7,42.0,0
1178.9,37.1,1.137,229.8,2.459,536.88,83.3,67.2,0
916.8,26.3,1.452,224.2,1.948,415.06,84.5,51.1,0
672.4,32.5,0.592,230.8,1.465,321.28,84.7,50.1,0
768.1,38.7,0.561,229.0,1.519,330.48,84.2,57.4,0
1225.5,34.1,1.104,228.0,2.524,546.71,82.2,64.6,0
608.0,22.1,1.466,235.8,1.339,299.93,85.6,41.3,0
1243.6,24.6,1.003,217.7,2.649,547.95,83.0,55.1,0
305.8,25.5,0.552,228.1,0.663,143.58,82.5,32.9,0
1132.2,26.4,0.721,218.2,2.297,476.25,83.0,52.8,0
1217.1,34.1,0.745,231.2,2.607,572.55,84.8,61.5,0
418.2,32.6,0.838,233.8,0.951,211.23,83.5,44.9,0
716.4,25.1,0.544,223.2,1.554,329.53,83.0,41.4,0
398.6,21.7,1.405,223.9,0.829,176.25,83.7,36.0,0
1047.9,24.3,1.016,221.5,2.197,462.32,83.6,51.6,0
842.4,44.6,1.171,230.3,1.734,379.36,85.9,65.9,0
962.4,31.7,0.567,228.3,1.92,416.32,85.8,54.2,0
435.8,41.7,0.554,228.6,0.97,210.67,84.6,52.0,0
454.1,41.2,1.086,228.2,1.036,224.63,83.3,57.1,0
249.8,32.8,1.387,225.1,0.578,123.54,81.9,45.1,0
586.5,37.7,1.028,235.7,1.334,298.57,84.8,53.1,0
871.7,24.8,1.378,231.4,1.819,399.73,85.8,49.5,0
1229.5,37.2,1.311,224.1,2.548,542.46,82.1,67.7,0
1000.3,26.8,0.576,226.5,2.054,442.06,84.7,49.9,0
722.5,40.8,0.702,225.6,1.509,323.4,86.8,57.4,0
1343.7,22.1,1.158,237.0,2.831,637.55,81.5,56.0,0
1063.1,39.3,0.944,233.6,2.161,479.39,84.3,63.3,0
1316.2,22.5,0.791,229.4,2.657,578.9,84.9,52.0,0
833.1,42.0,0.919,238.5,1.695,384.01,84.7,62.2,0
510.7,27.6,0.945,237.3,1.19,268.32,82.6,42.9,0
263.4,36.4,1.411,228.8,0.617,134.24,82.1,48.2,0
1071.3,32.2,0.603,227.9,2.167,469.16,85.9,56.4,0
345.6,29.2,0.78,228.2,0.745,161.48,84.0,39.3,0
563.3,36.1,1.038,225.2,1.257,268.99,83.5,51.2,0
839.0,43.7,1.198,238.7,1.815,411.46,85.4,66.2,0
877.3,21.0,1.131,225.0,1.803,385.42,84.8,42.9,0
920.7,43.0,1.442,234.3,1.936,431.11,85.7,66.8,0
399.5,35.2,1.296,233.5,0.826,183.25,82.8,50.3,0
655.7,40.2,1.057,228.5,1.411,306.33,85.3,57.3,0
940.6,29.6,0.715,239.1,2.011,689.25,86.7,53.4,1
1363.8,31.8,0.951,222.2,2.778,586.38,79.2,65.2,0
1073.2,41.7,1.193,229.6,2.279,497.21,84.8,70.0,0
1307.1,30.4,1.338,227.6,2.682,579.88,83.7,62.1,0
1114.7,33.4,1.46,234.8,2.281,508.78,82.5,65.1,0
910.1,20.5,1.105,231.8,1.93,424.93,84.2,41.9,0
430.4,24.0,1.027,221.4,1.054,221.56,83.2,36.8,0
1000.0,36.0,0.518,236.2,2.089,468.78,83.9,59.5,0
948.1,37.9,0.572,232.4,1.942,832.67,84.0,60.5,1
923.0,34.6,0.656,224.8,1.896,404.91,84.5,55.6,0
787.7,23.6,0.555,228.3,1.722,373.45,85.9,41.3,0
834.4,31.1,0.901,223.5,1.76,373.76,86.5,52.1,0
601.3,28.9,0.837,229.1,1.235,268.86,85.9,45.0,0
823.2,32.4,1.137,230.8,1.732,379.79,86.0,54.1,0
437.1,41.8,1.036,228.3,0.978,212.23,85.5,57.3,0
1166.2,39.4,1.096,227.7,2.45,530.1,85.7,67.5,0
422.9,22.1,0.972,221.9,0.992,209.19,83.7,36.9,0
302.0,42.3,0.778,231.7,0.749,164.83,84.0,52.6,0
723.5,31.8,1.453,220.4,1.561,326.88,85.4,54.5,0
990.0,38.6,0.586,230.2,2.046,447.3,84.4,59.8,0
725.3,23.5,1.439,221.0,1.566,328.74,84.9,46.2,0
532.1,36.8,0.811,230.3,1.111,243.05,85.3,52.5,0
869.8,25.9,1.013,230.0,1.865,407.48,86.4,47.7,0
616.4,31.0,0.609,232.0,1.284,283.02,85.2,47.2,0
1319.4,20.4,0.571,234.3,2.712,603.77,81.9,48.2,0
1307.2,23.8,0.93,235.2,2.77,619.09,81.9,54.1,0
802.8,22.3,1.242,221.9,1.718,362.19,83.1,45.7,0
593.5,26.0,0.769,229.7,1.263,275.6,84.9,41.5,0
1084.6,22.5,1.062,240.1,2.219,506.02,84.5,49.2,0
244.1,37.3,0.779,230.6,0.56,122.77,80.9,47.5,0
769.7,20.7,0.889,225.8,1.548,332.08,85.5,38.6,0
603.6,35.4,1.406,229.6,1.34,292.2,85.1,54.4,0
1304.6,23.5,1.356,228.1,2.594,1402.16,81.0,56.3,1
214.4,43.6,1.016,224.1,0.572,121.71,81.2,52.2,0
863.4,43.3,0.738,234.3,1.844,410.43,86.4,65.7,0
1088.8,25.6,0.693,232.9,2.243,496.28,83.5,50.0,0
782.0,35.4,1.454,223.3,1.645,349.1,85.0,57.4,0
302.5,20.7,0.703,229.5,0.66,143.92,82.7,27.8,0
1367.0,43.3,1.308,227.2,2.754,594.32,81.8,78.3,0
821.6,33.1,0.869,222.0,1.761,371.37,85.7,53.5,0
937.0,21.1,1.486,222.9,1.961,415.35,85.7,46.9,0
483.9,28.6,0.868,223.7,1.116,237.05,85.3,42.4,0
780.2,21.9,0.852,229.7,1.644,358.87,84.7,43.0,0
715.0,29.8,1.137,227.7,1.528,330.59,85.5,51.4,0
289.9,36.7,1.462,225.2,0.71,151.82,83.2,48.1,0
327.4,31.7,1.476,228.0,0.712,154.15,82.6,45.2,0
1205.0,29.6,1.207,233.7,2.477,550.09,82.6,58.6,0
487.8,23.0,1.255,231.8,1.068,376.27,84.2,38.8,1
433.9,26.1,1.063,235.0,0.932,208.09,83.1,40.0,0
805.9,22.5,1.256,228.9,1.668,362.7,84.3,43.2,0
1122.5,40.2,1.36,238.0,2.339,528.89,84.2,69.8,0
274.3,23.4,0.986,231.7,0.624,137.28,82.0,33.3,0
892.2,34.9,1.12,227.6,1.991,430.44,85.1,59.1,0
343.1,28.6,1.037,230.5,0.75,164.27,81.4,40.6,0
243.8,25.6,1.062,223.8,0.532,113.17,81.7,34.1,0
263.3,36.0,1.39,228.5,0.624,135.53,79.9,48.8,0
1201.0,31.4,0.856,232.1,2.551,562.67,82.3,58.4,0
341.6,30.0,0.708,233.1,0.827,183.15,82.8,39.1,0
254.2,34.8,0.956,227.9,0.688,149.09,83.2,44.4,0
725.5,32.3,0.708,243.7,1.522,352.25,85.5,50.0,0
1212.8,27.6,0.998,229.1,2.535,551.86,83.4,55.1,0
514.9,34.0,1.404,221.6,1.081,227.67,83.8,51.1,0
706.1,36.7,1.117,236.1,1.487,333.49,84.7,56.4,0
247.9,20.7,1.355,233.0,0.528,117.0,83.3,32.3,0
738.9,31.6,0.666,231.2,1.566,343.98,83.9,48.1,0
893.1,21.4,1.401,227.7,1.88,406.56,84.2,46.5,0
885.1,24.7,1.102,232.0,1.861,410.16,86.0,48.5,0
598.9,34.0,0.532,238.1,1.216,275.07,84.3,47.3,0
578.6,41.7,1.133,231.0,1.298,284.88,86.4,57.8,0
327.9,42.1,1.451,222.6,0.65,137.53,83.5,56.7,0
640.2,21.7,0.579,212.7,1.318,266.45,85.9,39.0,0
319.4,30.5,1.082,231.9,0.718,158.21,81.1,42.1,0
1119.9,34.6,1.415,225.1,2.244,479.83,85.0,63.6,0
1359.5,23.7,0.51,229.5,2.787,607.73,81.0,53.6,0
1364.1,39.1,1.131,226.0,2.815,604.3,82.5,73.4,0
1238.1,38.6,0.975,225.6,2.592,555.42,82.7,67.4,0
921.0,42.6,0.847,226.2,2.027,435.49,85.1,64.8,0
1041.0,20.2,1.128,226.6,2.175,468.24,83.3,46.2,0
542.2,25.4,0.553,233.9,1.186,263.55,82.6,37.6,0
956.9,40.7,1.253,232.9,2.086,461.53,84.9,66.9,0
746.8,36.8,0.504,224.0,1.58,336.2,84.7,54.5,0
778.4,42.4,0.807,224.6,1.596,340.66,84.1,59.9,0
1109.3,21.4,1.004,231.9,2.208,486.49,82.4,48.6,0
538.3,34.9,0.877,235.3,1.174,262.41,81.6,51.7,0
581.6,34.2,0.807,235.2,1.218,272.11,85.0,50.2,0
1309.6,20.9,1.331,225.0,2.771,592.21,82.1,55.3,0
267.5,32.8,1.435,234.9,0.616,137.44,81.6,44.8,0
782.8,35.2,1.374,221.1,1.669,350.54,85.2,58.7,0
1295.4,24.8,1.022,229.0,2.609,567.48,83.6,57.1,0
932.4,26.8,1.384,232.4,1.944,429.2,85.1,52.3,0
855.7,36.0,1.421,219.6,1.771,369.54,84.5,59.8,0
499.7,31.7,0.909,240.5,1.034,236.2,86.2,47.3,0
611.9,41.5,0.783,236.6,1.302,292.66,84.0,58.1,0
1222.5,28.6,0.598,233.2,2.473,547.96,81.8,57.0,0
871.1,26.7,0.979,225.2,1.949,416.97,85.0,49.4,0
817.7,44.6,1.446,229.7,1.794,391.43,84.7,68.1,0
319.5,42.8,1.061,234.0,0.789,175.37,83.6,54.4,0
219.2,20.7,1.168,224.4,0.512,109.15,81.1,30.6,0
1356.4,39.3,0.613,229.1,2.788,606.8,81.7,69.9,0
652.4,22.8,0.644,234.6,1.338,298.19,83.9,38.8,0
923.9,20.7,0.964,222.5,2.048,432.92,85.7,44.2,0
295.7,26.8,1.451,231.7,0.685,150.82,82.6,39.2,0
1019.7,26.7,0.861,221.2,2.079,436.95,84.2,50.6,0
1319.1,40.5,1.377,225.3,2.71,579.95,82.2,74.3,0
890.8,37.8,0.62,227.5,1.867,403.5,84.9,59.1,0
351.3,44.5,1.117,232.6,0.874,193.13,81.5,56.7,0
898.1,37.8,1.101,226.5,1.943,418.14,86.1,62.6,0
1119.6,30.5,1.36,230.6,2.3,503.89,85.1,58.8,0
687.7,37.5,0.503,226.6,1.399,301.11,84.9,54.2,0
1255.8,45.0,0.69,227.3,2.653,573.08,82.9,74.0,0
978.4,37.8,0.72,236.3,2.136,479.33,83.7,61.0,0
1279.1,39.0,1.45,224.2,2.662,567.21,84.4,73.1,0
948.2,43.5,0.654,233.8,2.033,451.52,86.3,67.3,0
357.5,22.8,0.537,230.0,0.691,151.08,83.4,31.5,0
571.6,37.6,1.034,227.1,1.19,256.85,85.3,51.9,0
442.2,41.3,1.029,223.9,0.927,197.09,84.9,54.8,0
1290.6,43.9,1.344,224.3,2.713,577.99,83.6,75.4,0
1112.5,25.3,1.449,226.3,2.314,497.43,83.2,54.3,0
1011.7,32.6,1.039,229.2,2.12,461.66,84.2,59.8,0
561.2,37.0,1.43,233.0,1.292,285.96,84.9,58.1,0
420.9,26.2,1.225,228.5,0.896,381.5,83.8,39.8,1
1107.7,35.0,0.765,228.8,2.293,498.57,84.8,61.2,0
769.0,26.4,1.428,229.6,1.569,342.19,85.6,49.2,0
470.9,28.3,1.167,232.4,1.087,569.41,84.2,43.9,1
939.9,31.0,0.914,233.2,2.011,445.66,82.2,53.0,0
248.4,33.2,1.18,223.1,0.607,128.66,83.1,45.3,0
591.4,31.2,0.901,228.6,1.265,274.73,85.4,48.5,0
762.3,32.3,0.614,236.1,1.562,350.43,87.1,50.2,0
377.6,27.5,1.219,223.4,0.774,164.22,82.7,42.3,0
1381.6,24.0,1.324,230.4,2.869,627.81,79.8,56.8,0
450.9,21.2,1.229,229.1,1.022,222.54,83.6,34.7,0
356.4,24.9,0.729,227.2,0.875,188.87,83.5,35.9,0
444.2,34.5,1.457,238.0,0.976,220.67,83.3,51.1,0
1122.9,39.7,0.525,230.2,2.325,508.46,85.3,64.6,0
710.6,24.2,0.833,237.6,1.543,348.18,84.3,43.7,0
878.5,22.7,0.76,230.0,1.875,409.73,84.8,43.4,0
225.2,38.7,0.548,232.3,0.485,107.13,81.5,47.2,0
241.3,27.6,0.906,227.1,0.542,116.85,84.7,37.8,0
735.0,43.8,1.123,227.2,1.544,333.14,84.1,66.0,0
1180.0,37.9,1.383,232.0,2.422,533.89,84.1,66.6,0
1262.3,28.2,1.49,232.1,2.701,595.61,81.7,60.4,0
304.0,27.2,1.308,233.0,0.704,155.8,82.9,39.0,0
846.0,33.1,0.969,231.9,1.77,782.6,84.0,55.6,1
1295.9,22.0,1.224,223.3,2.687,570.12,83.6,55.6,0
665.6,22.9,1.344,226.0,1.424,305.68,85.7,42.6,0
1195.5,24.4,0.965,234.2,2.453,545.79,83.7,53.7,0
360.4,39.4,1.285,220.2,0.786,164.52,81.7,54.4,0
1322.5,32.8,0.983,231.5,2.805,616.83,82.2,64.5,0
1101.7,20.3,0.886,229.4,2.239,488.14,83.8,47.4,0
1329.6,36.8,1.026,234.2,2.701,601.03,83.0,66.6,0
1011.9,30.6,1.176,232.1,2.109,465.04,83.6,58.3,0
636.1,32.8,1.227,226.7,1.474,317.45,85.9,51.3,0
1325.8,25.4,0.857,226.5,2.679,576.28,83.2,58.8,0
530.7,33.8,1.071,227.4,1.184,255.81,82.9,48.9,0
598.6,44.5,1.41,232.9,1.3,287.6,84.4,64.0,0
1041.0,21.8,1.476,218.5,2.19,454.53,84.4,50.9,0
1118.4,27.1,0.727,230.8,2.346,514.43,85.0,50.6,0
1315.3,26.1,0.693,225.6,2.605,558.33,81.7,57.6,0
445.8,26.2,1.177,231.0,0.932,204.43,84.0,41.8,0
1157.6,29.5,0.915,231.7,2.436,536.21,84.8,55.7,0
1086.3,40.5,0.524,221.7,2.244,472.61,84.4,65.2,0
276.6,42.8,0.847,228.9,0.649,141.08,80.4,53.0,0
664.7,25.1,1.307,230.8,1.455,733.73,84.3,44.7,1
539.3,33.6,1.297,230.4,1.133,247.95,85.2,50.3,0
565.4,35.9,0.995,229.4,1.269,276.58,85.2,52.1,0
1379.5,33.0,0.973,223.9,2.882,612.95,79.4,66.4,0
971.3,30.9,1.08,224.7,2.039,722.88,84.9,56.5,1
1061.2,24.8,0.719,223.1,2.207,467.7,85.3,49.6,0
1371.9,32.2,1.026,232.8,2.886,638.11,82.3,65.0,0
652.6,30.0,0.511,229.4,1.331,290.13,85.4,45.5,0
1162.2,39.9,0.976,229.7,2.446,819.84,85.8,67.0,1
721.4,39.1,0.836,221.5,1.611,338.95,84.9,57.6,0
1243.4,23.3,1.175,229.8,2.601,567.9,83.3,53.4,0
416.8,22.2,1.138,233.2,0.902,199.71,82.6,35.2,0
1337.2,42.7,0.881,220.8,2.877,603.48,81.5,71.4,0
462.5,33.4,0.507,227.3,0.995,214.95,83.5,44.8,0
591.5,41.4,0.752,222.1,1.332,281.09,85.4,57.8,0
1107.4,21.5,1.133,227.9,2.272,491.88,83.3,50.5,0
672.5,33.2,0.572,225.5,1.46,312.8,86.1,49.9,0
929.9,33.5,0.608,231.9,1.896,417.76,83.7,53.8,0
733.5,41.5,1.147,230.8,1.582,346.94,85.6,61.8,0
1090.8,22.4,1.256,236.5,2.237,502.41,84.7,49.4,0
474.0,26.0,0.822,229.7,1.11,242.28,84.2,41.5,0
270.1,30.2,0.99,231.7,0.609,134.02,83.2,40.1,0
559.9,41.6,1.446,227.2,1.178,254.35,83.7,59.6,0
769.2,43.5,1.446,224.5,1.659,353.77,84.5,67.0,0
401.6,44.8,0.808,234.2,0.915,203.62,82.4,56.8,0
625.8,44.0,1.31,236.2,1.36,305.12,84.7,64.1,0
680.0,20.1,1.094,233.5,1.394,309.29,84.7,38.1,0
268.9,21.2,1.475,230.7,0.685,150.01,83.0,34.0,0
900.0,23.7,0.978,225.1,1.935,413.94,85.3,47.1,0
1261.2,28.7,1.275,235.7,2.532,567.08,83.6,57.7,0
382.1,40.7,1.268,232.9,0.824,182.42,83.1,54.0,0
917.4,42.3,0.997,240.1,1.919,437.75,85.3,65.0,0
997.7,24.7,1.296,224.2,2.058,438.45,86.4,51.2,0
703.2,35.5,0.761,234.3,1.506,335.29,83.6,53.1,0
1041.3,42.9,0.622,232.7,2.249,497.2,82.6,67.2,0
692.9,31.6,0.925,228.3,1.445,313.29,85.5,49.8,0
805.6,22.6,1.444,236.8,1.785,401.53,84.2,47.1,0
208.8,31.4,1.001,232.0,0.426,93.83,80.1,42.7,0
1030.1,29.4,1.135,225.3,2.169,464.29,85.0,54.2,0
993.6,34.4,1.124,229.4,2.048,446.37,83.6,60.0,0
246.1,31.0,0.633,225.3,0.579,123.82,83.5,40.1,0
641.9,20.4,0.89,227.7,1.261,272.7,84.9,37.0,0
1374.8,44.8,1.207,233.5,2.791,619.08,81.5,78.7,0
704.9,33.6,1.472,234.9,1.541,343.89,84.1,54.7,0
802.3,31.8,0.668,231.1,1.638,359.71,85.2,50.2,0
1291.9,43.9,0.91,226.2,2.657,571.1,81.0,73.2,0
1060.7,23.9,0.595,231.9,2.267,499.43,81.9,45.6,0
898.5,24.7,0.742,233.6,1.866,414.07,83.3,46.6,0
1157.4,40.2,0.877,220.1,2.444,511.09,84.9,68.0,0
1237.2,26.5,1.041,230.6,2.515,550.93,82.2,55.5,0
748.3,40.0,0.731,229.0,1.506,327.7,83.5,58.3,0
770.1,26.8,0.728,234.8,1.599,356.71,84.9,44.4,0
663.3,20.8,1.278,231.9,1.337,294.52,87.0,41.0,0
1360.0,32.9,1.463,232.4,2.791,616.3,83.0,67.0,0
1036.6,24.9,0.824,227.6,2.151,465.11,83.6,50.5,0
299.9,38.9,1.188,230.0,0.693,151.32,81.7,50.6,0
1235.6,36.0,0.758,234.7,2.562,571.23,82.3,63.5,0
776.7,43.1,1.428,229.7,1.698,370.46,84.1,65.2,0
282.5,39.6,1.173,230.9,0.603,132.35,82.9,52.6,0
859.7,24.5,1.303,222.3,1.762,372.12,84.6,50.3,0
700.6,40.0,0.549,229.7,1.36,296.66,83.8,55.3,0
1253.3,36.0,1.099,219.9,2.579,538.87,81.6,67.5,0
444.8,36.7,1.028,227.4,1.015,219.19,86.0,49.6,0
1191.8,40.8,0.793,230.3,2.539,555.44,84.2,67.8,0
869.2,34.3,0.762,233.8,1.82,404.4,84.1,55.8,0
265.5,31.7,1.08,225.0,0.685,146.5,83.4,42.9,0
1366.2,35.9,1.206,231.9,2.848,627.31,80.6,68.5,0
815.1,27.4,0.533,237.3,1.69,381.0,84.9,47.0,0
549.1,24.6,1.067,226.8,1.145,246.8,84.1,42.1,0
763.3,35.4,0.67,222.3,1.476,311.71,85.2,54.8,0
1229.4,25.8,0.64,231.4,2.578,566.82,82.2,52.7,0
565.9,22.0,1.123,224.0,1.207,256.95,84.6,38.5,0
431.2,20.0,0.811,225.9,0.992,212.98,81.9,33.6,0
354.9,35.2,0.941,234.6,0.745,165.95,82.6,48.6,0
557.4,29.1,0.86,239.4,1.308,297.54,85.7,43.2,0
1136.1,38.8,1.148,225.0,2.356,503.57,84.9,67.6,0
766.0,29.4,0.97,226.3,1.575,338.66,84.3,50.3,0
473.0,32.2,1.463,227.8,1.041,225.19,82.4,47.5,0
399.4,30.2,0.852,227.3,0.88,190.03,81.2,43.4,0
599.3,36.3,1.24,239.7,1.293,294.47,85.2,56.6,0
1327.9,28.9,0.757,227.3,2.697,582.46,82.5,59.9,0
611.6,44.1,1.009,228.1,1.228,265.97,85.0,61.9,0
1385.7,43.4,1.053,238.1,2.827,639.47,83.3,75.6,0
782.3,41.2,0.829,232.9,1.701,376.31,85.1,60.5,0
415.0,43.0,0.972,234.9,0.878,195.87,83.7,55.5,0
1269.4,31.2,0.779,225.5,2.523,540.43,81.4,59.6,0
752.4,33.4,0.506,227.3,1.511,326.3,86.6,50.7,0
1051.6,38.6,0.716,224.8,2.173,464.09,84.2,63.5,0
1380.5,37.4,1.2,234.0,2.82,626.98,80.8,70.2,0
260.2,42.3,1.271,236.1,0.612,137.34,82.3,53.5,0
316.0,37.9,0.78,227.0,0.669,144.28,84.7,48.4,0
1064.5,44.9,0.908,228.2,2.27,492.05,86.4,68.7,0
538.2,28.7,0.537,228.4,1.157,250.94,83.3,43.1,0
421.2,40.8,0.737,222.3,1.031,217.68,84.7,53.1,0
247.2,37.4,1.279,226.6,0.577,124.18,82.3,49.0,0
226.2,37.3,1.106,233.9,0.531,117.92,82.7,48.5,0
1129.4,28.1,0.706,225.6,2.381,510.43,84.2,55.2,0
361.3,39.6,0.757,230.5,0.82,179.47,83.7,51.3,0
761.3,42.5,1.317,223.5,1.584,336.22,86.3,64.6,0
927.1,25.5,0.709,229.3,1.943,423.19,83.1,47.5,0
714.0,35.6,0.834,227.2,1.525,329.18,85.3,53.5,0
232.5,29.8,1.164,223.9,0.463,98.56,80.6,39.3,0
1140.2,44.7,1.061,234.0,2.346,521.33,83.4,73.2,0
212.6,32.0,0.961,234.2,0.515,114.55,81.6,41.4,0
1114.3,25.7,1.4,225.2,2.397,512.61,83.0,55.1,0
1272.0,29.5,0.72,228.9,2.644,995.85,82.2,57.2,1
719.4,36.3,1.241,230.2,1.509,330.04,83.5,54.3,0
842.7,21.9,0.659,220.9,1.705,357.79,84.4,42.1,0
772.4,35.1,1.116,223.0,1.676,354.98,85.5,54.3,0
667.1,43.3,1.371,236.4,1.325,545.09,85.7,63.8,1
1264.9,41.3,0.958,224.7,2.579,550.38,82.1,73.3,0
1272.7,21.7,1.224,236.3,2.699,605.82,84.1,53.6,0
603.0,44.8,1.32,223.3,1.332,282.46,85.2,63.1,0
938.1,37.5,0.636,233.3,1.908,422.76,86.2,58.4,0
1312.3,24.1,1.206,228.4,2.649,574.85,80.6,55.8,0
1354.5,20.3,1.42,229.1,2.842,618.72,82.2,54.5,0
